,title,isbn13,loan_cnt,author,publisher,sex,age,genre
8400,"5·16과 10·26 :박정희, 김재규 그리고 나",9788930084147,1,이만섭 지음,나남,남성,20대,Fiction
8401,수학철학 :논리주의·형식주의·직관주의의 이해와 비판,9788930087926,1,스테판 쾨르너 지음 ;최원배 옮김,나남,남성,20대,Literary Collections
8402,슈퍼 아이돌 오두리,9788949121536,9,이송현 글 ;정혜경 그림,비룡소,여성,40대,Fiction
8403,고래를 그리는 아이,9788952761088,9,윤수천 글 ;이승현 그림,시공사,여성,40대,Literary Collections
8404,"날씨가 좋으면 찾아가겠어요 (윈터 에디션, 드라마 방영 기념 한정판)",9788952753946,9,이도우 (지은이),시공사,여성,40대,Health & Fitness
8405,찰리와 초콜릿 공장=Charlie and the chocolate factory,9788952701954,9,로알드 달 글;지혜연 옮김,시공주니어,여성,40대,Literary Collections
8406,끝없는 이야기,9788949170602,9,미하엘 엔데 글;허수경 옮김,비룡소,여성,40대,Literary Collections
8407,장군이네 떡집,9788949162041,9,김리리 글|이승현,비룡소,여성,40대,"Science fiction, American"
8408,"레기, 내 동생 - 제8회 비룡소 문학상 대상 수상작",9788949161983,9,"최도영 (지은이), 이은지 (그림)",비룡소,여성,40대,Historical fiction
8409,조커와 나 :김중미 소설집,9788936456481,9,지은이: 김중미,창비,여성,40대,Civilization
8410,올 크라이 카오스 :레너드 로젠 장편소설,9788925552545,2,레너드 로젠 지음 ;박아람 옮김,RHK(알에이치코리아),남성,20대,Adoption
8411,내 옆에 있는 사람 :이병률 여행산문집,9791158161071,2,지은이: 이병률,달,남성,50대,Korean poetry
8412,진정한 챔피언,9791157852352,2,"파얌 에브라히미 (글), 레자 달반드 (그림), 이상희 (옮긴이)",모래알,남성,50대,Literary Collections
8413,(만화로 배우는) 와인의 역사,9791157843732,2,글: 브누아 시마 ;번역: 이정은,한빛비즈,남성,50대,Literary Collections
8414,저는 차트분석이 처음인데요 :똘똘한 생초보의 차트분석 입문기,9791157842315,2,강병욱 지음,한빛비즈,남성,50대,Biography & Autobiography
8415,미드영어 순간패턴 200,9791157682591,2,JD Kim 저,동양북스,남성,50대,Fiction
8416,미니멀리스트의 집 꾸미기 :작은 집 넓게 쓰는 수납 인테리어 & 살림법,9791157521326,2,오후미 지음 ;조미량 옮김,넥서스,남성,50대,Self-Help
8417,(제대로 시작하는) 기초 통계학 :Excel 활용,9791156642565,2,노경섭 지음,한빛아카데미,남성,50대,Fiction
8418,드론의 기술,9791156004875,2,최준호 (지은이),홍릉과학출판사,남성,50대,Literary Collections
8419,세계 음식 지도책 :롤프의 세계 음식 여행,9791155680018,2,"글: 주영하,이동승",루크하우스,남성,50대,Study Aids
8420,(임동권의 한 권으로 끝내는) 꼬마빌딩 재테크 :평생 월급 보장받는 수익형 부동산의 모든 것,9791155429112,2,임동권 지음,매경출판,남성,50대,Literary Collections
8421,아빠를 주문했다,9788936442965,9,서진 지음|박은미,창비,여성,40대,Fiction
8422,모든 사람에게 좋은 사람일 필요는 없어,9791196764616,10,지은이: 김유은,좋은북스,여성,40대,Literary Collections
8423,도시는 여행 인생은 여행 :「김진애의 도시 이야기」 초판 한정 특별부록,9791130626925,2,김진애 지음,다산초당,남성,50대,Cooperation
8424,조선왕조실록,9791130617602,2,이덕일 지음,다산북스,남성,50대,Juvenile Fiction
8425,레버리지 :자본주의 속에 숨겨진 부의 비밀,9791130612249,2,롭 무어 지음 ;김유미 옮김,다산북스,남성,50대,Juvenile Fiction
8426,노동법 =Labour law,9791130335926,2,지은이: 임종률,박영사,남성,50대,Juvenile Fiction
8427,(세상에서 가장 유명한) 위인들의 편지,9791125605638,2,글: 오주영 ;그림: 강정선,학산문화사,남성,50대,Book industries and trade
8428,"(미러리스, DSLR, 스마트폰 촬영을 위한) 좋은 사진은 어떻게 찍을 것인가?",9791125442899,2,지은이: 나카니시 유스케,시대인,남성,50대,Juvenile Fiction
8429,민들레는 민들레,9788998751074,2,김장성 글 ;오현경 그림,이야기꽃,남성,50대,Juvenile Fiction
8430,"발트3국 여행 완벽 가이드북 - 에스토니아, 라트비아, 리투아니아",9788998599553,2,서진석 (지은이),카멜북스,남성,50대,JUVENILE FICTION
8431,보호받지 못한 사람들,9788998274351,2,나카야마 시치리 지음 ;김성미 옮김,Book Plaza(북플라자),남성,50대,Juvenile Fiction
8432,"동의보감, 몸과 우주 그리고 삶의 비전을 찾아서",9788997969142,2,고미숙 지음,북드라망,남성,50대,Families
8433,동물과 대화하는 아이 :animalier 신수성 화가 이야기,9788997980284,2,고정욱 글 ;김형근 그림,내인생의책,남성,50대,Bedtime
8434,독립하고 싶지만 고립되긴 싫어 :1인가구를 위한 마을사용설명서,9788997780181,2,"홍현진,강민수 지음",오마이북,남성,50대,Juvenile Fiction
8435,주식 시세의 비밀 - 삼원금천비록,9788996827054,2,정재호,모든국민은주주다,남성,50대,Cooking
8436,"생각의 비밀 =김밥 파는 CEO, 부자의 탄생을 말하다 /Thoughts become things",9788997287093,2,김승호 지음,황금사자,남성,50대,Literary Collections
8437,(허영만의) 3천만원 :왕초보 허영만의 주식투자 도전기,9788994909097,2,글·그림: 허영만,가디언,남성,50대,Bereavement
8438,아주 특별한 목욕탕,9788927186922,2,인현진 글;조미자 그림,,남성,유아(6~7),Social Science
8439,망주석 재판,9788927186021,2,글: 정진 ;그림: 이수영,그레이트kids(그레이트키즈),남성,유아(6~7),Environment
8440,쿠키런 어드벤처 7 : 비엔나 - 쿠키들의 신나는 세계여행,9788926398203,2,"송도수 (글), 서정은 (그림)",서울문화사,남성,유아(6~7),Business & Economics
8441,쿠키런 엉뚱 과학 상식 =폭소 만발 엉뚱 과학 상식 25 /CookieRun,9788926398005,2,글: 조주희 ;그림: 이태영,서울문화사,남성,유아(6~7),History
8442,코믹 메이플 스토리 한자도둑 25,9788926395547,2,"유경원 (글), 이태영 (그림)",서울문화사,남성,유아(6~7),Biography & Autobiography
8443,신비아파트 월화수목공포일 1 - 고스트 캠핑,9788926347621,2,"진선 (지은이), 이수한 (그림)",서울문화사,남성,유아(6~7),Earthquakes
8444,Drangon of the Red Dawn (Hardcover + CD 1장),9788925601854,2,"메리 폽 어즈번 (지은이), 살 머도카 (그림)",Random House,남성,유아(6~7),Business & Economics
8445,초등 필수 백과 - 고학년 되기 전에 이것만은 꼭!,9788915102620,2,레베카 L. 그램보|제인 파커 레스닉|토니 탈라리코,삼성출판사,남성,유아(6~7),Graphic novels
8446,무엇이 될 수 있을까?,9788911125845,2,앤 랜드,국민서관,남성,유아(6~7),Fiction
8447,헤엄치는 집,9788911031412,2,최덕규 지음,국민서관,남성,유아(6~7),Family & Relationships
8448,작은 꼬마 원숭이의 아주 큰 모험,9791160570816,2,"마르타 알테스 (지은이), 엄혜숙 (옮긴이)",사파리,여성,영유아(0~5),Japanese fiction
8449,추피가 케이크를 만들어요,9791159421716,2,무지개출판편집부,,여성,영유아(0~5),"Graphic novels, Children's"
8450,아빠가 성큼성큼,9791158950231,2,"나딘 브룅코슴 (글), 오렐리 귈르리 (그림), 봄봄스쿨 편집부 (옮긴이)",봄봄스쿨,여성,영유아(0~5),Science
8451,오리 가족 이사하는 날,9791157921690,2,"한상순 (지은이), 고혜진 (그림)",아이앤북(I&BOOK),여성,영유아(0~5),History
8452,활 쏘는 임금님,9791128209727,2,김민경 글;오동 그림,,여성,영유아(0~5),Literary Collections
8453,재미있는 이야기 해 주세요,9791128209437,2,고희동 글;곽선영 그림,,여성,영유아(0~5),Fiction
8454,뚝딱뚝딱 뭐 하니?,9791128209703,2,김일옥 글;최정인 그림,,여성,영유아(0~5),Animals
8455,이까짓 거!,9788998751432,2,박현주,이야기꽃,여성,영유아(0~5),Business & Economics
8456,진짜 꼬마 화가,9791128209024,2,강민우 글;김고은 그림,,여성,영유아(0~5),Business & Economics
8457,힘들어도 꼭 해낼거야,9788998482848,2,최형미 글 ;김주경 그림,아주 좋은 날,여성,영유아(0~5),Business & Economics
8458,예절이 필요해! :3-7세 아이들을 위한 생활 습관 사전,9788998465698,2,필립 잘베르 글·그림 ;김벼리 옮김,한울림어린이,여성,영유아(0~5),Biography & Autobiography
8459,달팽이 찰리에겐 새 집이 필요해!,9788998465452,2,도리스 렉허 글·그림 ;유혜자 옮김,한울림어린이,여성,영유아(0~5),Dreams
8460,투발루 :사라지는 섬,9788997279050,2,바루 글·그림 ;이주희 옮김,북스토리아이,여성,영유아(0~5),History
8461,감이와 담이의 보름밤 모험,9788998172091,2,글: 한규호 ;그림: 최유진,받침없는동화,여성,영유아(0~5),History
8462,마녀의 빗자루가 부러졌어요,9788998172077,2,글: 한규호 ;그림: 반정원,받침없는동화,여성,영유아(0~5),Fiction
8463,고슴도치의 알,9788997728367,2,다카하시 노조미 글·그림 ;이순영 옮김,북극곰,여성,영유아(0~5),Literary Collections
8464,숲 속 작은 집 창가에,9788997728183,2,유타 바우어 글과 그림 ;유혜자 옮김,북극곰,여성,영유아(0~5),History
8465,소풍 가기 좋은 날,9788997367863,2,김미현 (지은이),노란상상,여성,영유아(0~5),Business & Economics
8466,엉뚱한 수리점,9788997367948,2,"차재혁 (지은이), 최은영 (그림)",노란상상,여성,영유아(0~5),History
8467,(꿈틀꿈틀) 애벌레 기차,9788997279173,2,니시하라 미노리 글·그림 ;김영주 옮김,북스토리아이,여성,영유아(0~5),Fiction
8468,커다란 악어 알,9788994258799,2,김란주 글 ;타니아손 그림,파란자전거,여성,영유아(0~5),Dragons
8469,선 따라 걷는 아이,9788996718307,2,크리스틴 베젤 글 ;김노엘라 옮김,꿈교출판사,여성,영유아(0~5),Education
8470,애벌레는 어디에 숨은 거야?,9788993702750,2,에드워드 하디 글 ;김영선 옮김,상상스쿨,여성,영유아(0~5),Juvenile Nonfiction
8471,달에 쉬한 암소,9788993722048,2,크리스틴 베젤 글 ;이예진 옮김,지식나이테,여성,영유아(0~5),Philosophy
8472,"늑대야, 너도 조심해",9788993900675,2,글·그림: 시게모리 지카 ;옮김: 최용환,미운오리새끼,여성,영유아(0~5),Fiction
8473,별난 요리사의 행복 레시피,9788994975719,2,글·그림: 정설희,노란돼지,여성,영유아(0~5),Business & Economics
8474,이잘닦아 공주와 이안닦아 왕자,9788994975313,2,글·그림: 이주혜,노란돼지,여성,영유아(0~5),Social Science
8475,Lunch Lady and the Picture Day Peril (Paperback),9780375870354,1,Jarrett J. Krosoczka (지은이),Random House Childrens Books,여성,60대 이상,Literary Collections
8476,Dear Mr. Henshaw,9780380709588,1,[by] Beverly Cleary;illustrated by Paul O. Zelinsky,HarperTrophy,여성,60대 이상,Education
8477,When you reach me,9780385906647,1,Rebecca Stead,Wendy Lamb Books,여성,60대 이상,Philosophy
8478,The Berenstain Bears Get the Gimmies (Paperback) - The Berenstain Bears #42,9780394805665,1,"Stan Berenstain, Jan Berenstain (지은이)",Random House Childrens Books,여성,60대 이상,Juvenile Fiction
8479,Berenstain Bears Go to School (Paperback) - The Berenstain Bears #49,9780394837369,1,"Stan Berenstain, Jan Berenstain (지은이)",Random House Childrens Books,여성,60대 이상,Literary Collections
8480,THE TITANIC LOST AND FOUND (A Step 3),9780394886695,1,편집부,RandomHouse,여성,60대 이상,Juvenile Fiction
8481,The Berenstain Bears and the Trouble with Friends (Paperback) - The Berenstain Bears #43,9780394873398,1,Stan Berenstain (지은이),Random House Childrens Books,여성,60대 이상,Juvenile Fiction
8482,The Berenstain Bears and Mama's New Job (Paperback) - The Berenstain Bears #27,9780394868813,1,"Stan Berenstain, Jan Berenstain (지은이)",Random House Childrens Books,여성,60대 이상,Family & Relationships
8483,The Berenstain Bears Go to Camp (Paperback) - The Berenstain Bears #39,9780394851310,1,"Jan Berenstain, Stan Berenstain (지은이)",Random House Childrens Books,여성,60대 이상,Murder
8484,The Berenstain Bears Visit the Dentist (Paperback) - The Berenstain Bears #38,9780394848365,1,"Stan Berenstain, Jan Berenstain (지은이)",Random House Childrens Books,여성,60대 이상,Family & Relationships
8485,맨날 맨날 화가 나!,9788928315420,9,양혜원 글 ;한지선 그림,좋은책신사고 좋은책어린이,여성,40대,Education
8486,삼국지,9788925568805,2,나관중 지음 ;정문 그림,RHK(알에이치코리아),남성,60대 이상,English language
8487,"이선비, 한양에 가다 :옛날 교통과 통신",9788937845888,4,세계로 글 ;이우창 그림,미래엔 컬처그룹,남성,40대,Fiction
8488,(김기사의) e-쉬운 전기 =Easy electricity,9788931526479,4,김명진 지음,BM성안당,남성,40대,Preschool children
8489,황금 깃털,9788932022994,4,정설아 지음 ;소윤경 그림,문학과지성사,남성,40대,Literary Collections
8490,어디서 살 것인가 :우리가 살고 싶은 곳의 기준을 바꾸다,9788932473802,4,유현준 지음,을유문화사,남성,40대,Social Science
8491,고양이 :베르나르 베르베르 장편소설,9788932919133,4,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,남성,40대,Literary Collections
8492,이게 정말 천국일까?,9788934975311,4,요시타케 신스케,주니어김영사,남성,40대,"Graphic novels, Children's"
8493,악당이 사는 집,9788934977445,4,"이꽃님 (지은이), 조윤주 (그림)",주니어김영사,남성,40대,Fiction
8494,잭키 마론과 악당 황금손,9788934978381,4,책 먹는 여우와 프란치스카 비어만 글·그림 ;송순섭 옮김,김영사,남성,40대,Bread
8495,도도한 씨의 도도한 책빵,9788934979074,4,"김해등 (지은이), 김효은 (그림)",주니어김영사,남성,40대,"Comic books, strips, etc"
8496,(몸 탐정이 구석구석 알려주는) 내 몸 사건 일지,9788934982234,4,사와다 겐 글 ;고향옥 옮김,김영사,남성,40대,Comics & Graphic Novels
8497,(오공이) 학교에 가다,9788928307333,4,김리하 글 ;정경아 그림,좋은책신사고 좋은책어린이,남성,40대,Environment
8498,금지어 시합,9788928307852,4,임근희 글 ;정세라 그림,좋은책신사고 좋은책어린이,남성,40대,Fiction
8499,산만이의 오늘의 날씨,9788928315161,4,김해등 글 ;권송이 그림,좋은책신사고 좋은책어린이,남성,40대,Interpersonal communication in children
8500,"짠돌이, 지갑을 열다",9788928315307,4,홍기운 글 ;조현숙 그림,좋은책신사고 좋은책어린이,남성,40대,Literary Collections
8501,인터넷 숨바꼭질,9788928315437,4,이미지 글 ;이유정 그림,좋은책신사고 좋은책어린이,남성,40대,Children's stories
8502,(교양있는 우리아이를 위한) 세계역사이야기,9788931380095,4,수잔 와이즈 바우어 지음 ;정병수 그림,이론과실천,남성,40대,"Graphic novels, Children's"
8503,Why? 한국사 사랑 이야기,9788930232777,4,"이근 (지은이), 극동만화연구소 (그림), 문철영 (감수)",예림당,남성,40대,Literary Collections
8504,Why? 크리에이터,9788930231701,4,글쓴이: 조영선 ;그린이: 이영호,예림당,남성,40대,Bread
8505,"코믹 메이플 스토리 수학도둑 13 - 국내 최초 수학논술만화, 개정판",9788926393970,4,송도수,서울문화사,남성,40대,Family & Relationships
8506,"아드님, 진지 드세요",9788928302802,4,강민경 글 ;이영림 그림,좋은책신사고 좋은책어린이,남성,40대,"Science fiction, American"
8507,엄마 어릴 적에,9788928302963,4,최형미 글 ;원유미 그림,좋은책신사고 좋은책어린이,남성,40대,Fiction
8508,쿠키런 신통방통 과학 상식 =신통방통! 흥미진진! 신기한 과학 상식 25 /CookieRun,9788926388464,4,글: 조주희 ;그림: 이태영,서울문화사,남성,40대,Juvenile Nonfiction
8509,병아리반 아이들,9788959774937,7,홍기 글 ;유기훈 그림,좋은책 좋은책어린이,남성,40대,Fiction
8510,서찰을 전하는 아이,9788971846643,7,한윤섭 글 ;백대승 그림,푸른숲,남성,40대,Comics & Graphic Novels
8511,쿠키런 어드벤처 11 : 프라하 - 쿠키들의 신나는 세계여행,9788926387221,4,"송도수 (글), 서정은 (그림)",서울문화사,남성,40대,Environment
8512,"잠수네 초등 3, 4학년 공부법 :영어수학국어사회과학",9788925558455,4,이신애 지음,RHK(알에이치코리아),남성,40대,Elections
8513,꽃잎 아파트,9788901231570,4,백은하 (지은이),웅진주니어,남성,40대,Anxiety
8514,The Tiara Club: Princess Chloe and the Primrose Petticoats (Paperback),9781846162909,4,Vivian French (지은이),Orchard,남성,40대,Fiction
8515,The Princess and the Dragon (Paperback),9780859537162,4,audrey wood (지은이),Child's Play International,남성,40대,Fiction
8516,"Owl Babies (Paperback, New ed)",9780744531671,4,Martin Waddell,문진미디어,남성,40대,Political Science
8517,Nate the Great and the phony clue,9780440463009,4,by Marjorie Weinman Sharmat;illustrated by Marc Simont,Yearling,남성,40대,Fiction
8518,Nate the Great and the sticky case,9780440462897,4,by Marjorie Weinman Sharmat ;illustrated by Marc Simont,Yearling,남성,40대,Science
8519,Nate the Great (Paperback),9780440461265,4,"마저리 와인먼 샤매트 (글), 마르크 시몽 (그림)",Random House,남성,40대,Literary Criticism
8520,Nate the Great and the musical note,9780440404668,4,"by Marjorie Weinman Sharmat,illustrated by Marc Simont",Yearling,남성,40대,"Comic books, strips, etc"
8521,Five Little Monkeys Jumping on the Bed (Paperback),9780395557013,4,Eileen Christelow,ClarionBooks,남성,40대,Chinese characters
8522,Mr. Putter & Tabby Make a Wish (Paperback),9780152054434,4,"신시아 라일런트, 아서 하워드 (지은이)",Sandpiper,남성,40대,Health & Fitness
8523,Oxford Reading Tree: Level 2: Patterned Stories: Monkey Tricks (Paperback),9780198481553,4,Hunt|Roderick,OxfordUniversityPress,남성,40대,Business & Economics
8524,Mr. Putter & Tabby Stir the Soup (Paperback) - Mr. Putter and Tabby,9780152050580,4,"신시아 라일런트 (지은이), 아서 하워드 (옮긴이)",Harcourt,남성,40대,History
8525,Froggy plays soccer,9780140568097,4,by Jonathan London;illustrated by Frank Remkiewicz,Puffin Books,남성,40대,Cats
8526,A Kiss for Little Bear (Paperback),9780064440509,4,"엘세 홀메룬 미나릭 (지은이), 모리스 샌닥 (그림)",Harpercollins Childrens Books,남성,40대,Bread
8527,From Head to Toe (Paperback),9780064435963,4,에릭 칼 (지은이),HarperTrophy,남성,40대,Comics & Graphic Novels
8528,The Grouchy Ladybug (Paperback),9780064434508,4,에릭 칼 (지은이),Harpercollins Childrens Books,남성,40대,Comics & Graphic Novels
8529,수학에 빠진 아이,9791188574124,5,"미겔 탕코 (지은이), 김세실 (옮긴이)",나는별,남성,40대,Environment
8530,로봇 일레븐,9791189995041,5,"데니스 홍, 홍이산 (지은이), 정용환 (그림)",인플루엔셜(주),남성,40대,Juvenile Fiction
8531,전사들 :새로운 예언,9791187777144,6,에린 헌터 지음 ;서나연 옮김,가람문학사,남성,40대,Fiction
8532,내 로봇 천 원에 팔아요! :용돈으로 배우는 경제 이야기,9791185173092,5,글: 김영미 ;그림: 송효정,키위북스,남성,40대,Civilization
8533,내일은 발명왕 31 - 모기 퇴치 발명,9791164135189,5,"곰돌이 co. (지은이), 홍종현 (그림), 박완규, 황성재 (감수)",아이세움,남성,40대,Political Science
8534,열일곱 살 자동차,9791155250839,5,"김혜형 (지은이), 김효은 (그림)",낮은산,남성,40대,Bread
8535,The Story of a Fierce Bad Rabbit (Hardcover),9780723247890,1,Potter|Beatrix,FrederickWarneandCompanyInc,남성,20대,Detective and mystery stories
8536,(The) tiger rising,9780763609115,1,Kate DiCamillo,Candlewick Press,남성,20대,Fishes
8537,놀이와 인간 :,9788931002335,1,로제 카이와 지음;이상률 옮김,,남성,20대,Forest animals
8538,역경잡설,9788931003437,1,南懷瑾 지음;신원봉 옮김,문예출판사,남성,20대,Dragons
8539,기쁨과 긍정의 종교 :종교에 대한 철학적 에세이,9788930602303,1,한상연 지음,서광사,남성,20대,Family & Relationships
8540,한국어 문법 총론,9788930316743,1,"구본관,황선엽 공저",집문당,남성,20대,Motion pictures
8541,Why? people 에이브러햄 링컨 =Abraham Lincoln,9788930233415,1,글쓴이: 박현종 ;그린이: 이두원,예림당,남성,20대,Elections
8542,레벨업 카카오프렌즈 1 : 속담,9791136202635,7,"전판교 (지은이), 최우빈 (그림)",대원키즈,여성,30대,Korean poetry
8543,멋진 신세계,9788931003581,3,올더스 헉슬리 지음;이덕형 옮김,문예출판사,여성,20대,Fiction
8544,"소비 수업 :우리는 왜 소비하고, 어떻게 소비하며, 무엇을 소비하는가?",9788931021097,3,윤태영 지음,문예출판사,여성,20대,Family & Relationships
8545,입 속의 검은 잎:기형도 시집,9788932003979,3,기형도,문학과지성사,여성,20대,Self-Help
8546,스피치커뮤니케이션 =Speech communication,9788920029981,2,김영임 지음,KNOU Press(한국방송통신대학교출판문화원),여성,20대,Automobiles
8547,"(세상에서 단 한 사람, 든든한 내 편이던) 엄마에게 안부를 묻는 밤",9788901229065,2,박애희 지음 ;이슬아 일러스트,웅진씽크빅,여성,20대,Adolescence
8548,더블린 사람들,9788901181066,2,지은이: 제임스 조이스 ;옮긴이: 한일동,웅진씽크빅,여성,20대,Fiction
8549,기분을 말해 봐!,9788901121390,2,글·그림: 앤서니 브라운 ;옮김: 홍연미,웅진씽크빅,여성,20대,Literary Collections
8550,,9781187150641,2,,,여성,20대,Literary Collections
8551,The Mixed-Up Chameleon (Paperback),9780064431620,2,에릭 칼,HarperTrophy,여성,20대,Picture books for children
8552,Arthur Jumps into Fall (Paperback),9780316057752,2,Marc Tolon Brown (지은이),Little Brown & Co,여성,20대,Business & Economics
8553,콩알 특공대와 생일 케이크,9788955823950,2,"나카가와 치히로 (지은이), 고요세 준지 (그림), 이기웅 (옮긴이)",길벗어린이,남성,영유아(0~5),Literary Collections
8554,"도와줘, 늑대가 나타났어!",9788955823431,2,세드릭 라마디에 글 ;조연진 옮김,길벗어린이,남성,영유아(0~5),Discipline of children
8555,작은 배추,9788955823202,2,구도 나오코 글 ;이기웅 옮김,길벗어린이,남성,영유아(0~5),Philosophy
8556,"엄마, 나 똥 마려워",9788994198040,2,글: 백승권 ;그림: 박재현,맹&앵,여성,영유아(0~5),"Children's stories, Korean"
8557,편집 디자인,9788970597034,2,잰 화이트 지음 ;안상수 옮김,안그라픽스,남성,50대,"Children's stories, English"
8558,만만하게 보이지 않는 대화법 :함부로 무시당하지 않는 말투는 따로 있다,9788970656250,2,나이토 요시히토 지음 ;이정은 옮김,홍익출판사,남성,50대,Conversation
8559,내게는 이름이 없다:위화 단편소설집,9788971847282,2,위화 [지음];이보경 옮김,푸른숲,남성,50대,Libraries
8560,사람은 무엇으로 사는가,9788971848043,2,레프 N. 톨스토이 지음 ;박형규 옮김,푸른숲,남성,50대,Philosophy
8561,종교사회학의 이해=Introduction to the socialogy of religion,9788930070706,1,이원규 著,나남출판,남성,20대,Depressed persons
8562,직업으로서의 정치,9788930081900,1,막스 베버 지음;전성우 옮김,나남출판,남성,20대,"Children's stories, Korean"
8563,주홍글씨 :현대 미국 문학의 최고 걸작,9788928101245,1,너대니얼 호손 지음 ;크리스토퍼 그림,효리원,남성,20대,Korean language materials
8564,죄와 벌 :러시아가 낳은 세계적인 대문호 도스토예프스키의 걸작!,9788928101221,1,도스토예프스키 지음 ;전기윤 그림,효리원,남성,20대,Literary Collections
8565,첫눈 아이,9788928010929,1,윤혜인 지음,마야·마루출판사,남성,20대,Children's stories
8566,신부 수첩 :조혜은 시집,9788927807704,1,지은이: 조혜은,중앙일보플러스,남성,20대,Chinese characters
8567,오래된 미래 - 라다크로부터 배우다,9788927806615,1,"헬레나 노르베리-호지 (지은이), 양희승 (옮긴이)",중앙books(중앙북스),남성,20대,Self-Help
8568,(손끝에서 피는) 꽃과 자수,9788927804765,1,염경숙 지음,중앙북스,남성,20대,"Children's stories, Korean"
8569,혼자 있기 좋은 날 :아오야마 나나에 장편소설,9788927415350,1,지은이: 아오야마 나나에 ;옮긴이: 이영미,예문사,남성,20대,Fiction
8570,복 타러 간 총각,9788927186328,1,글: 현진 ;그림: 서선미,그레이트kids(그레이트키즈),남성,20대,Social Science
8571,단 방귀 장수,9788927186380,1,글: 정현수 ;그림: 유설화,그레이트kids(그레이트키즈),남성,20대,Business & Economics
8572,엄마는 동생만 예뻐해,9788927187073,1,황혜경 글;에스더 그림,,남성,20대,Chinese characters
8573,(지리 덕후가 떠먹여주는) 풀코스 세계지리 :어른이를 위한 세계지도 읽고 여행하는 법,9788926898567,1,서지선 지음,한국학술정보,남성,20대,Individuality
8574,저절로 써지는 영어 에세이 =영작 초보자를 위한 '한 달 완성 기적의 영작법' /English essay,9788926881828,1,이승훈 지음,한국학술정보,남성,20대,Chinese characters
8575,"퐁당, 동유럽 :혼자라도 좋은 감성여행",9788926867952,1,윤정인 지음,한국학술정보,남성,20대,Chinese characters
8576,비블리아 고서당 사건수첩 6 - 시오리코 씨와 운명의 수레바퀴,9788926766095,1,"미카미 엔 (지은이), 최고은 (옮긴이)",디앤씨미디어(주)(D&C미디어),남성,20대,Literary Collections
8577,(코믹) 메이플스토리 =오프라인 RPG.Maple story,9788926387702,1,글: 송도수 ;서정은,서울문화사,남성,20대,Business & Economics
8578,좋다고 하니까 나도 좋다 :나태주 산문집,9788926366301,1,지은이: 나태주,서울문화사,남성,20대,Chinese characters
8579,초제,9788925871608,1,츠네카와 코타로 지음 ;김해용 옮김,학산문화사,남성,20대,Friendship
8580,무정,9788925880556,1,원작: 이광수 ;글: 고재봉,학산문화사,남성,20대,Chinese characters
8581,(바람계곡의) 나우시카,9788925843933,1,미야자키 하야오 지음,대운,남성,20대,Self-Help
8582,달리의 고치 :아리스가와 아리스 미스터리 장편소설,9788925871509,1,저자: 아리스가와 아리스 ;역자: 최고은,학산문화사,남성,20대,Communication
8583,화폐전쟁 =Currency wars,9788925567532,1,쑹훙빙 지음 ;박한진 감수,RHK(알에이치코리아),남성,20대,Fiction
8584,부동산 경매로 인생을 샀다 :3천만 원으로 80억 원 자산가가 된 새벽하늘의 부동산 투자 특강,9788925567655,1,김태훈 지음,RHK(알에이치코리아),남성,20대,Family & Relationships
8585,로맨스는 별책부록 :정현정 대본집,9788925566153,1,지은이: 정현정,RHK(알에이치코리아),남성,20대,Boys
8586,위험한 심리학 :너의 마음속이 보여,9788925563534,1,송형석 지음,RHK(알에이치코리아),남성,20대,Science
8587,엄마도 위로가 필요해 :지치고 불안한 엄마들이 꼭 읽어야 할 부모 마음 치유 상담서,9788925565217,1,송지희 지음,RHK(알에이치코리아),남성,20대,Literary Collections
8588,영어 회화의 결정적 단어들,9788960498310,2,서영조 저,사람in,남성,20대,Fiction
8589,(거의없다의) 방구석 영화관,9788960498426,2,거의없다 지음,사람in,남성,20대,Literary Collections
8590,색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해 :무라카미 하루키 장편소설,9788937487927,3,지은이: 무라카미 하루키 ;옮긴이: 양억관,민음사,남성,20대,Business & Economics
8591,최선의 삶 :임솔아 장편소설,9788954636858,3,지은이: 임솔아,문학동네,남성,20대,Book industries and trade
8592,클라우스 슈밥의 제4차 산업혁명,9788962805901,3,클라우스 슈밥 지음 ;송경진 옮김,메가스터디,남성,20대,Anger
8593,"(2012 시나공) 컴퓨터활용능력 1급 실기.엑셀, 액세스 2007",9788966182084,3,"강윤석,김유홍 지음",길벗,남성,20대,Multicultural education
8594,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술,9788968331862,3,조원재 지음,백도씨,남성,20대,Conflict of generations
8595,(나심 탈레브) 스킨 인 더 게임 :선택과 책임의 불균형이 가져올 위험한 미래에 대한 경고,9791162540800,3,나심 니콜라스 탈레브 지음 ;김원호 옮김,비즈니스북스,남성,20대,Chinese characters
8596,나는 나로 살기로 했다 :냉담한 현실에서 어른살이를 위한 to do list,9791187119845,3,글·그림: 김수현,마음의숲,남성,20대,Chinese characters
8597,경매 권리분석 이렇게 쉬웠어? :생초보도 할 수 있는 초간단 권리분석법 대공개!,9791187799078,3,박희철 지음,지혜로,남성,20대,Conduct of life
8598,"스토너 (초판본, 양장)",9788925538297,1,"존 윌리엄스 (지은이), 김승욱 (옮긴이)",알에이치코리아(RHK),남성,20대,Korean poetry
